Time_s,V_Normal,V_Fault,I_Normal,I_Fault,SOC_Normal_pct,SOC_Fault_pct,Flag_Voltage,Flag_Current,Flag_SOC
687,4.15848645637882,4.15848645637882,0.585372530458731,0.585372530458731,97.7591659607741,97.7591659607741,0,0,0
688,4.15845071445591,4.15845071445591,0.585367499219582,0.585367499219582,97.7559139051361,97.7559139051361,0,0,0
689,4.15841497284069,4.15841497284069,0.585362468023746,0.585362468023746,97.7526618774493,97.7526618774493,0,0,0
690,4.15837923153317,4.15837923153317,0.585357436871223,0.585357436871223,97.7494098777134,97.7494098777134,0,0,0
691,4.15834349053334,4.15834349053334,0.585352405762012,0.585352405762012,97.7461579059283,97.7461579059283,0,0,0
692,4.15830774984119,4.15830774984119,0.585347374696114,0.585347374696114,97.7429059620937,97.7429059620937,0,0,0
693,4.15827200945674,4.15827200945674,0.585342343673527,0.585342343673527,97.7396540462093,97.7396540462093,0,0,0
694,4.15823626937997,4.15823626937997,0.585337312694252,0.585337312694252,97.736402158275,97.736402158275,0,0,0
695,4.15820052961087,4.15820052961087,0.585332281758287,0.585332281758287,97.7331502982903,97.7331502982903,0,0,0
696,4.15816479014946,4.15816479014946,0.585327250865633,0.585327250865633,97.7298984662552,97.7298984662552,0,0,0
697,4.15812905099571,4.15812905099571,0.585322220016289,0.585322220016289,97.7266466621694,97.7266466621694,0,0,0
698,4.15809331214965,4.15809331214965,0.585317189210254,0.585317189210254,97.7233948860327,97.7233948860327,0,0,0
699,4.15805757361125,4.15805757361125,0.585312158447529,0.585312158447529,97.7201431378447,97.7201431378447,0,0,0
700,4.15802183538051,4.15802183538051,0.585307127728112,0.585307127728112,97.7168914176053,97.7168914176053,0,0,0
701,4.15798609745744,4.15798609745744,0.585302097052004,0.585302097052004,97.7136397253143,97.7136397253143,0,0,0
702,4.15795035984202,4.15795035984202,0.585297066419204,0.585297066419204,97.7103880609713,97.7103880609713,0,0,0
703,4.15791462253427,4.15791462253427,0.585292035829711,0.585292035829711,97.7071364245761,97.7071364245761,0,0,0
704,4.15787888553417,4.15787888553417,0.585287005283526,0.585287005283526,97.7038848161286,97.7038848161286,0,0,0
705,4.15784314884172,4.15784314884172,0.585281974780647,0.585281974780647,97.7006332356284,97.7006332356284,0,0,0
706,4.15780741245691,4.15780741245691,0.585276944321075,0.585276944321075,97.6973816830753,97.6973816830753,0,0,0
707,4.15777167637976,4.15777167637976,0.585271913904808,0.585271913904808,97.6941301584691,97.6941301584691,0,0,0
708,4.15773594061025,4.15773594061025,0.585266883531848,0.585266883531848,97.6908786618095,97.6908786618095,0,0,0
709,4.15770020514837,4.15770020514837,0.585261853202192,0.585261853202192,97.6876271930963,97.6876271930963,0,0,0
710,4.15766446999414,4.15766446999414,0.585256822915842,0.585256822915842,97.6843757523293,97.6843757523293,0,0,0
711,4.15762873514754,4.15762873514754,0.585251792672795,0.585251792672795,97.6811243395082,97.6811243395082,0,0,0
712,4.15759300060857,4.15759300060857,0.585246762473053,0.585246762473053,97.6778729546328,97.6778729546328,0,0,0
713,4.15755726637723,4.15755726637723,0.585241732316614,0.585241732316614,97.6746215977028,97.6746215977028,0,0,0
714,4.15752153245351,4.15752153245351,0.585236702203479,0.585236702203479,97.671370268718,97.671370268718,0,0,0
715,4.15748579883742,4.15748579883742,0.585231672133646,0.585231672133646,97.6681189676781,97.6681189676781,0,0,0
716,4.15745006552895,4.15745006552895,0.585226642107116,0.585226642107116,97.664867694583,97.664867694583,0,0,0
717,4.1574143325281,4.1574143325281,0.585221612123888,0.585221612123888,97.6616164494323,97.6616164494323,0,0,0
718,4.15737859983486,4.15737859983486,0.585216582183961,0.585216582183961,97.6583652322259,97.6583652322259,0,0,0
719,4.15734286744923,4.15734286744923,0.585211552287336,0.585211552287336,97.6551140429635,97.6551140429635,0,0,0
720,4.15730713537121,4.15730713537121,0.585206522434011,0.585206522434011,97.6518628816448,97.6518628816448,0,0,0
721,4.1572714036008,4.1572714036008,0.585201492623987,0.585201492623987,97.6486117482696,97.6486117482696,0,0,0
722,4.157235672138,4.157235672138,0.585196462857263,0.585196462857263,97.6453606428377,97.6453606428377,0,0,0
723,4.15719994098279,4.15719994098279,0.585191433133839,0.585191433133839,97.6421095653488,97.6421095653488,0,0,0
724,4.15716421013518,4.15716421013518,0.585186403453714,0.585186403453714,97.6388585158027,97.6388585158027,0,0,0
725,4.15712847959517,4.15712847959517,0.585181373816888,0.585181373816888,97.6356074941992,97.6356074941992,0,0,0
726,4.15709274936275,4.15709274936275,0.58517634422336,0.58517634422336,97.6323565005379,97.6323565005379,0,0,0
727,4.15705701943792,4.15705701943792,0.58517131467313,0.58517131467313,97.6291055348188,97.6291055348188,0,0,0
728,4.15702128982068,4.15702128982068,0.585166285166199,0.585166285166199,97.6258545970414,97.6258545970414,0,0,0
729,4.15698556051102,4.15698556051102,0.585161255702564,0.585161255702564,97.6226036872056,97.6226036872056,0,0,0
730,4.15694983150894,4.15694983150894,0.585156226282227,0.585156226282227,97.6193528053112,97.6193528053112,0,0,0
731,4.15691410281444,4.15691410281444,0.585151196905186,0.585151196905186,97.6161019513579,97.6161019513579,0,0,0
732,4.15687837442752,4.15687837442752,0.585146167571441,0.585146167571441,97.6128511253454,97.6128511253454,0,0,0
733,4.15684264634817,4.15684264634817,0.585141138280992,0.585141138280992,97.6096003272736,97.6096003272736,0,0,0
734,4.15680691857639,4.15680691857639,0.585136109033839,0.585136109033839,97.6063495571422,97.6063495571422,0,0,0
735,4.15677119111218,4.15677119111218,0.58513107982998,0.58513107982998,97.6030988149509,97.6030988149509,0,0,0
736,4.15673546395554,4.15673546395554,0.585126050669417,0.585126050669417,97.5998481006994,97.5998481006994,0,0,0
737,4.15669973710645,4.15669973710645,0.585121021552147,0.585121021552147,97.5965974143877,97.5965974143877,0,0,0
738,4.15666401056493,4.15666401056493,0.585115992478171,0.585115992478171,97.5933467560154,97.5933467560154,0,0,0
739,4.15662828433096,4.15662828433096,0.585110963447489,0.585110963447489,97.5900961255822,97.5900961255822,0,0,0
740,4.15659255840455,4.15659255840455,0.5851059344601,0.5851059344601,97.586845523088,97.586845523088,0,0,0
741,4.15655683278569,4.15655683278569,0.585100905516004,0.585100905516004,97.5835949485325,97.5835949485325,0,0,0
742,4.15652110747438,4.15652110747438,0.5850958766152,0.5850958766152,97.5803444019154,97.5803444019154,0,0,0
743,4.15648538247061,4.15648538247061,0.585090847757687,0.585090847757687,97.5770938832366,97.5770938832366,0,0,0
744,4.15644965777439,4.15644965777439,0.585085818943467,0.585085818943467,97.5738433924958,97.5738433924958,0,0,0
745,4.15641393338571,4.15641393338571,0.585080790172538,0.585080790172538,97.5705929296927,97.5705929296927,0,0,0
746,4.15637820930456,4.15637820930456,0.585075761444899,0.585075761444899,97.5673424948271,97.5673424948271,0,0,0
747,4.15634248553095,4.15634248553095,0.585070732760551,0.585070732760551,97.5640920878987,97.5640920878987,0,0,0
748,4.15630676206488,4.15630676206488,0.585065704119493,0.585065704119493,97.5608417089074,97.5608417089074,0,0,0
749,4.15627103890633,4.15627103890633,0.585060675521724,0.585060675521724,97.5575913578528,97.5575913578528,0,0,0
750,4.15623531605531,4.15623531605531,0.585055646967245,0.585055646967245,97.5543410347347,97.5543410347347,0,0,0
751,4.15619959351182,4.15619959351182,0.585050618456055,0.585050618456055,97.551090739553,97.551090739553,0,0,0
752,4.15616387127584,4.15616387127584,0.585045589988153,0.585045589988153,97.5478404723073,97.5478404723073,0,0,0
753,4.15612814934739,4.15612814934739,0.58504056156354,0.58504056156354,97.5445902329974,97.5445902329974,0,0,0
754,4.15609242772645,4.15609242772645,0.585035533182214,0.585035533182214,97.5413400216231,97.5413400216231,0,0,0
755,4.15605670641302,4.15605670641302,0.585030504844175,0.585030504844175,97.5380898381841,97.5380898381841,0,0,0
756,4.15602098540711,4.15602098540711,0.585025476549424,0.585025476549424,97.5348396826803,97.5348396826803,0,0,0
757,4.1559852647087,4.1559852647087,0.585020448297959,0.585020448297959,97.5315895551112,97.5315895551112,0,0,0
758,4.1559495443178,4.1559495443178,0.58501542008978,0.58501542008978,97.5283394554768,97.5283394554768,0,0,0
759,4.1559138242344,4.1559138242344,0.585010391924887,0.585010391924887,97.5250893837767,97.5250893837767,0,0,0
760,4.1558781044585,4.1558781044585,0.58500536380328,0.58500536380328,97.5218393400108,97.5218393400108,0,0,0
761,4.1558423849901,4.1558423849901,0.585000335724958,0.585000335724958,97.5185893241787,97.5185893241787,0,0,0
762,4.15580666582919,4.15580666582919,0.58499530768992,0.58499530768992,97.5153393362803,97.5153393362803,0,0,0
763,4.15577094697578,4.15577094697578,0.584990279698167,0.584990279698167,97.5120893763154,97.5120893763154,0,0,0
764,4.15573522842985,4.15573522842985,0.584985251749698,0.584985251749698,97.5088394442835,97.5088394442835,0,0,0
765,4.15569951019142,4.15569951019142,0.584980223844512,0.584980223844512,97.5055895401846,97.5055895401846,0,0,0
766,4.15566379226046,4.15566379226046,0.58497519598261,0.58497519598261,97.5023396640184,97.5023396640184,0,0,0
767,4.15562807463699,4.15562807463699,0.58497016816399,0.58497016816399,97.4990898157847,97.4990898157847,0,0,0
768,4.15559235732099,4.15559235732099,0.584965140388653,0.584965140388653,97.4958399954831,97.4958399954831,0,0,0
769,4.15555664031247,4.15555664031247,0.584960112656598,0.584960112656598,97.4925902031135,97.4925902031135,0,0,0
770,4.15552092361142,4.15552092361142,0.584955084967824,0.584955084967824,97.4893404386757,97.4893404386757,0,0,0
771,4.15548520721785,4.15548520721785,0.584950057322332,0.584950057322332,97.4860907021693,97.4860907021693,0,0,0
772,4.15544949113174,4.15544949113174,0.584945029720121,0.584945029720121,97.4828409935941,97.4828409935941,0,0,0
773,4.15541377535309,4.15541377535309,0.58494000216119,0.58494000216119,97.47959131295,97.47959131295,0,0,0
774,4.15537805988191,4.15537805988191,0.58493497464554,0.58493497464554,97.4763416602366,97.4763416602366,0,0,0
775,4.15534234471819,4.15534234471819,0.584929947173169,0.584929947173169,97.4730920354538,97.4730920354538,0,0,0
776,4.15530662986193,4.15530662986193,0.584924919744078,0.584924919744078,97.4698424386012,97.4698424386012,0,0,0
777,4.15527091531312,4.15527091531312,0.584919892358265,0.584919892358265,97.4665928696787,97.4665928696787,0,0,0
778,4.15523520107176,4.15523520107176,0.584914865015732,0.584914865015732,97.463343328686,97.463343328686,0,0,0
779,4.15519948713785,4.15519948713785,0.584909837716476,0.584909837716476,97.4600938156228,97.4600938156228,0,0,0
780,4.15516377351138,4.15516377351138,0.584904810460498,0.584904810460498,97.456844330489,97.456844330489,0,0,0
781,4.15512806019236,4.15512806019236,0.584899783247799,0.584899783247799,97.4535948732842,97.4535948732842,0,0,0
782,4.15509234718078,4.15509234718078,0.584894756078376,0.584894756078376,97.4503454440083,97.4503454440083,0,0,0
783,4.15505663447664,4.15505663447664,0.58488972895223,0.58488972895223,97.447096042661,97.447096042661,0,0,0
784,4.15502092207994,4.15502092207994,0.58488470186936,0.58488470186936,97.443846669242,97.443846669242,0,0,0
785,4.15498520999066,4.15498520999066,0.584879674829767,0.584879674829767,97.4405973237511,97.4405973237511,0,0,0
786,4.15494949820882,4.15494949820882,0.584874647833449,0.584874647833449,97.4373480061882,97.4373480061882,0,0,0
787,4.15491378673441,4.15491378673441,0.584869620880406,0.584869620880406,97.4340987165529,97.4340987165529,0,0,0
788,4.15487807556741,4.15487807556741,0.584864593970638,0.584864593970638,97.4308494548449,97.4308494548449,0,0,0
789,4.15484236470785,4.15484236470785,0.584859567104145,0.584859567104145,97.4276002210641,97.4276002210641,0,0,0
790,4.1548066541557,4.1548066541557,0.584854540280926,0.584854540280926,97.4243510152102,97.4243510152102,0,0,0
791,4.15477094391097,4.15477094391097,0.584849513500981,0.584849513500981,97.4211018372831,97.4211018372831,0,0,0
792,4.15473523397365,4.15473523397365,0.584844486764309,0.584844486764309,97.4178526872823,97.4178526872823,0,0,0
793,4.15469952434374,4.15469952434374,0.58483946007091,0.58483946007091,97.4146035652077,97.4146035652077,0,0,0
794,4.15466381502124,4.15466381502124,0.584834433420783,0.584834433420783,97.4113544710591,97.4113544710591,0,0,0
795,4.15462810600615,4.15462810600615,0.584829406813929,0.584829406813929,97.4081054048362,97.4081054048362,0,0,0
796,4.15459239729847,4.15459239729847,0.584824380250347,0.584824380250347,97.4048563665388,97.4048563665388,0,0,0
797,4.15455668889818,4.15455668889818,0.584819353730036,0.584819353730036,97.4016073561666,97.4016073561666,0,0,0
798,4.15452098080529,4.15452098080529,0.584814327252997,0.584814327252997,97.3983583737194,97.3983583737194,0,0,0
799,4.1544852730198,4.1544852730198,0.584809300819228,0.584809300819228,97.395109419197,97.395109419197,0,0,0
800,4.1544495655417,4.1544495655417,0.58480427442873,0.58480427442873,97.3918604925991,97.3918604925991,0,0,0
801,4.15441385837098,4.15441385837098,0.584799248081501,0.584799248081501,97.3886115939254,97.3886115939254,0,0,0
802,4.15437815150766,4.15437815150766,0.584794221777542,0.584794221777542,97.3853627231758,97.3853627231758,0,0,0
803,4.15434244495172,4.15434244495172,0.584789195516853,0.584789195516853,97.3821138803499,97.3821138803499,0,0,0
804,4.15430673870317,4.15430673870317,0.584784169299432,0.584784169299432,97.3788650654477,97.3788650654477,0,0,0
805,4.15427103276199,4.15427103276199,0.58477914312528,0.58477914312528,97.3756162784687,97.3756162784687,0,0,0
806,4.15423532712819,4.15423532712819,0.584774116994396,0.584774116994396,97.3723675194127,97.3723675194127,0,0,0
807,4.15419962180176,4.15419962180176,0.58476909090678,0.58476909090678,97.3691187882797,97.3691187882797,0,0,0
808,4.15416391678271,4.15416391678271,0.584764064862431,0.584764064862431,97.3658700850692,97.3658700850692,0,0,0
809,4.15412821207102,4.15412821207102,0.584759038861349,0.584759038861349,97.362621409781,97.362621409781,0,0,0
810,4.1540925076667,4.1540925076667,0.584754012903534,0.584754012903534,97.359372762415,97.359372762415,0,0,0
811,4.15405680356975,4.15405680356975,0.584748986988985,0.584748986988985,97.3561241429709,97.3561241429709,0,0,0
812,4.15402109978015,4.15402109978015,0.584743961117702,0.584743961117702,97.3528755514483,97.3528755514483,0,0,0
813,4.15398539629791,4.15398539629791,0.584738935289684,0.584738935289684,97.3496269878472,97.3496269878472,0,0,0
814,4.15394969312303,4.15394969312303,0.584733909504931,0.584733909504931,97.3463784521672,97.3463784521672,0,0,0
815,4.1539139902555,4.1539139902555,0.584728883763444,0.584728883763444,97.3431299444081,97.3431299444081,0,0,0
816,4.15387828769532,4.15387828769532,0.58472385806522,0.58472385806522,97.3398814645697,97.3398814645697,0,0,0
817,4.15384258544249,4.15384258544249,0.584718832410261,0.584718832410261,97.3366330126516,97.3366330126516,0,0,0
818,4.15380688349701,4.15380688349701,0.584713806798565,0.584713806798565,97.3333845886538,97.3333845886538,0,0,0
819,4.15377118185886,4.15377118185886,0.584708781230132,0.584708781230132,97.3301361925759,97.3301361925759,0,0,0
820,4.15373548052806,4.15373548052806,0.584703755704963,0.584703755704963,97.3268878244178,97.3268878244178,0,0,0
821,4.15369977950459,4.15369977950459,0.584698730223056,0.584698730223056,97.3236394841791,97.3236394841791,0,0,0
822,4.15366407878845,4.15366407878845,0.584693704784411,0.584693704784411,97.3203911718596,97.3203911718596,0,0,0
823,4.15362837837965,4.15362837837965,0.584688679389028,0.584688679389028,97.3171428874591,97.3171428874591,0,0,0
824,4.15359267827818,4.15359267827818,0.584683654036906,0.584683654036906,97.3138946309774,97.3138946309774,0,0,0
825,4.15355697848403,4.15355697848403,0.584678628728045,0.584678628728045,97.3106464024141,97.3106464024141,0,0,0
826,4.1535212789972,4.1535212789972,0.584673603462444,0.584673603462444,97.3073982017691,97.3073982017691,0,0,0
827,4.1534855798177,4.1534855798177,0.584668578240105,0.584668578240105,97.3041500290421,97.3041500290421,0,0,0
828,4.15344988094552,4.15344988094552,0.584663553061024,0.584663553061024,97.300901884233,97.300901884233,0,0,0
829,4.15341418238065,4.15341418238065,0.584658527925204,0.584658527925204,97.2976537673413,97.2976537673413,0,0,0
830,4.15337848412309,4.15337848412309,0.584653502832642,0.584653502832642,97.294405678367,97.294405678367,0,0,0
831,4.15334278617284,4.15334278617284,0.58464847778334,0.58464847778334,97.2911576173097,97.2911576173097,0,0,0
832,4.15330708852991,4.15330708852991,0.584643452777295,0.584643452777295,97.2879095841693,97.2879095841693,0,0,0
833,4.15327139119427,4.15327139119427,0.584638427814509,0.584638427814509,97.2846615789454,97.2846615789454,0,0,0
834,4.15323569416594,4.15323569416594,0.58463340289498,0.58463340289498,97.2814136016378,97.2814136016378,0,0,0
835,4.15319999744491,4.15319999744491,0.584628378018709,0.584628378018709,97.2781656522464,97.2781656522464,0,0,0
836,4.15316430103117,4.15316430103117,0.584623353185694,0.584623353185694,97.2749177307708,97.2749177307708,0,0,0
837,4.15312860492473,4.15312860492473,0.584618328395936,0.584618328395936,97.2716698372108,97.2716698372108,0,0,0
838,4.15309290912558,4.15309290912558,0.584613303649434,0.584613303649434,97.2684219715662,97.2684219715662,0,0,0
839,4.15305721363372,4.15305721363372,0.584608278946188,0.584608278946188,97.2651741338368,97.2651741338368,0,0,0
840,4.15302151844915,4.15302151844915,0.584603254286197,0.584603254286197,97.2619263240222,97.2619263240222,0,0,0
841,4.15298582357185,4.15298582357185,0.584598229669462,0.584598229669462,97.2586785421223,97.2586785421223,0,0,0
842,4.15295012900185,4.15295012900185,0.58459320509598,0.58459320509598,97.2554307881368,97.2554307881368,0,0,0
843,4.15291443473911,4.15291443473911,0.584588180565754,0.584588180565754,97.2521830620655,97.2521830620655,0,0,0
844,4.15287874078366,4.15287874078366,0.584583156078781,0.584583156078781,97.2489353639082,97.2489353639082,0,0,0
845,4.15284304713548,4.15284304713548,0.584578131635061,0.584578131635061,97.2456876936645,97.2456876936645,0,0,0
846,4.15280735379456,4.15280735379456,0.584573107234595,0.584573107234595,97.2424400513343,97.2424400513343,0,0,0
847,4.15277166076092,4.15277166076092,0.584568082877381,0.584568082877381,97.2391924369173,97.2391924369173,0,0,0
848,4.15273596803454,4.15273596803454,0.58456305856342,0.58456305856342,97.2359448504133,97.2359448504133,0,0,0
849,4.15270027561542,4.15270027561542,0.584558034292711,0.584558034292711,97.232697291822,97.232697291822,0,0,0
850,4.15266458350356,4.15266458350356,0.584553010065254,0.584553010065254,97.2294497611432,97.2294497611432,0,0,0
851,4.15262889169896,4.15262889169896,0.584547985881048,0.584547985881048,97.2262022583767,97.2262022583767,0,0,0
852,4.15259320020162,4.15259320020162,0.584542961740092,0.584542961740092,97.2229547835221,97.2229547835221,0,0,0
853,4.15255750901152,4.15255750901152,0.584537937642387,0.584537937642387,97.2197073365794,97.2197073365794,0,0,0
854,4.15252181812868,4.15252181812868,0.584532913587933,0.584532913587933,97.2164599175482,97.2164599175482,0,0,0
855,4.15248612755308,4.15248612755308,0.584527889576728,0.584527889576728,97.2132125264283,97.2132125264283,0,0,0
856,4.15245043728472,4.15245043728472,0.584522865608773,0.584522865608773,97.2099651632194,97.2099651632194,0,0,0
857,4.15241474732361,4.15241474732361,0.584517841684066,0.584517841684066,97.2067178279213,97.2067178279213,0,0,0
858,4.15237905766973,4.15237905766973,0.584512817802608,0.584512817802608,97.2034705205339,97.2034705205339,0,0,0
859,4.15234336832309,4.15234336832309,0.584507793964399,0.584507793964399,97.2002232410567,97.2002232410567,0,0,0
860,4.15230767928368,4.15230767928368,0.584502770169438,0.584502770169438,97.1969759894897,97.1969759894897,0,0,0
861,4.15227199055151,4.15227199055151,0.584497746417724,0.584497746417724,97.1937287658325,97.1937287658325,0,0,0
862,4.15223630212656,4.15223630212656,0.584492722709257,0.584492722709257,97.1904815700849,97.1904815700849,0,0,0
863,4.15220061400884,4.15220061400884,0.584487699044037,0.584487699044037,97.1872344022466,97.1872344022466,0,0,0
864,4.15216492619833,4.15216492619833,0.584482675422063,0.584482675422063,97.1839872623176,97.1839872623176,0,0,0
865,4.15212923869505,4.15212923869505,0.584477651843335,0.584477651843335,97.1807401502974,97.1807401502974,0,0,0
866,4.15209355149899,4.15209355149899,0.584472628307853,0.584472628307853,97.1774930661858,97.1774930661858,0,0,0
867,4.15205786461014,4.15205786461014,0.584467604815617,0.584467604815617,97.1742460099827,97.1742460099827,0,0,0
868,4.1520221780285,4.1520221780285,0.584462581366625,0.584462581366625,97.1709989816877,97.1709989816877,0,0,0
869,4.15198649175408,4.15198649175408,0.584457557960878,0.584457557960878,97.1677519813007,97.1677519813007,0,0,0
870,4.15195080578685,4.15195080578685,0.584452534598375,0.584452534598375,97.1645050088214,97.1645050088214,0,0,0
871,4.15191512012684,4.15191512012684,0.584447511279116,0.584447511279116,97.1612580642495,97.1612580642495,0,0,0
872,4.15187943477402,4.15187943477402,0.5844424880031,0.5844424880031,97.1580111475848,97.1580111475848,0,0,0
873,4.1518437497284,4.1518437497284,0.584437464770327,0.584437464770327,97.1547642588271,97.1547642588271,0,0,0
874,4.15180806498998,4.15180806498998,0.584432441580797,0.584432441580797,97.1515173979761,97.1515173979761,0,0,0
875,4.15177238055875,4.15177238055875,0.584427418434509,0.584427418434509,97.1482705650316,97.1482705650316,0,0,0
876,4.15173669643471,4.15173669643471,0.584422395331463,0.584422395331463,97.1450237599933,97.1450237599933,0,0,0
877,4.15170101261787,4.15170101261787,0.584417372271659,0.584417372271659,97.141776982861,97.141776982861,0,0,0
878,4.1516653291082,4.1516653291082,0.584412349255096,0.584412349255096,97.1385302336346,97.1385302336346,0,0,0
879,4.15162964590572,4.15162964590572,0.584407326281773,0.584407326281773,97.1352835123136,97.1352835123136,0,0,0
880,4.15159396301042,4.15159396301042,0.584402303351692,0.584402303351692,97.1320368188979,97.1320368188979,0,0,0
881,4.15155828042229,4.15155828042229,0.58439728046485,0.58439728046485,97.1287901533873,97.1287901533873,0,0,0
882,4.15152259814134,4.15152259814134,0.584392257621248,0.584392257621248,97.1255435157815,97.1255435157815,0,0,0
883,4.15148691616757,4.15148691616757,0.584387234820885,0.584387234820885,97.1222969060803,97.1222969060803,0,0,0
884,4.15145123450096,4.15145123450096,0.584382212063761,0.584382212063761,97.1190503242833,97.1190503242833,0,0,0
885,4.15141555314152,4.15141555314152,0.584377189349876,0.584377189349876,97.1158037703905,97.1158037703905,0,0,0
886,4.15137987208924,4.15137987208924,0.584372166679228,0.584372166679228,97.1125572444015,97.1125572444015,0,0,0
887,4.15134419134412,4.15134419134412,0.584367144051819,0.584367144051819,97.1093107463161,97.1093107463161,0,0,0
888,4.15130851090616,4.15130851090616,0.584362121467647,0.584362121467647,97.1060642761341,97.1060642761341,0,0,0
889,4.15127283077536,4.15127283077536,0.584357098926712,0.584357098926712,97.1028178338552,97.1028178338552,0,0,0
890,4.15123715095172,4.15123715095172,0.584352076429014,0.584352076429014,97.0995714194792,97.0995714194792,0,0,0
891,4.15120147143522,4.15120147143522,0.584347053974552,0.584347053974552,97.0963250330058,97.0963250330058,0,0,0
892,4.15116579222587,4.15116579222587,0.584342031563326,0.584342031563326,97.0930786744349,97.0930786744349,0,0,0
893,4.15113011332367,4.15113011332367,0.584337009195336,0.584337009195336,97.0898323437661,97.0898323437661,0,0,0
894,4.15109443472861,4.15109443472861,0.584331986870581,0.584331986870581,97.0865860409992,97.0865860409992,0,0,0
895,4.15105875644069,4.15105875644069,0.584326964589061,0.584326964589061,97.083339766134,97.083339766134,0,0,0
896,4.15102307845991,4.15102307845991,0.584321942350775,0.584321942350775,97.0800935191703,97.0800935191703,0,0,0
897,4.15098740078626,4.15098740078626,0.584316920155724,0.584316920155724,97.0768473001078,97.0768473001078,0,0,0
898,4.15095172341975,4.15095172341975,0.584311898003906,0.584311898003906,97.0736011089462,97.0736011089462,0,0,0
899,4.15091604636036,4.15091604636036,0.584306875895321,0.584306875895321,97.0703549456853,97.0703549456853,0,0,0
900,4.1508803696081,4.1508803696081,0.584301853829969,0.584301853829969,97.067108810325,97.067108810325,0,0,0
901,4.15084469316297,4.15084469316297,0.58429683180785,0.58429683180785,97.0638627028649,97.0638627028649,0,0,0
902,4.15080901702495,4.15080901702495,0.584291809828963,0.584291809828963,97.0606166233047,97.0606166233047,0,0,0
903,4.15077334119406,4.15077334119406,0.584286787893308,0.584286787893308,97.0573705716444,97.0573705716444,0,0,0
904,4.15073766567028,4.15073766567028,0.584281766000884,0.584281766000884,97.0541245478835,97.0541245478835,0,0,0
905,4.15070199045362,4.15070199045362,0.584276744151692,0.584276744151692,97.050878552022,97.050878552022,0,0,0
906,4.15066631554407,4.15066631554407,0.58427172234573,0.58427172234573,97.0476325840595,97.0476325840595,0,0,0
907,4.15063064094162,4.15063064094162,0.584266700582999,0.584266700582999,97.0443866439957,97.0443866439957,0,0,0
908,4.15059496664629,4.15059496664629,0.584261678863497,0.584261678863497,97.0411407318306,97.0411407318306,0,0,0
909,4.15055929265805,4.15055929265805,0.584256657187226,0.584256657187226,97.0378948475638,97.0378948475638,0,0,0
910,4.15052361897692,4.15052361897692,0.584251635554183,0.584251635554183,97.0346489911951,97.0346489911951,0,0,0
911,4.15048794560288,4.15048794560288,0.584246613964369,0.584246613964369,97.0314031627242,97.0314031627242,0,0,0
912,4.15045227253594,4.15045227253594,0.584241592417784,0.584241592417784,97.0281573621509,97.0281573621509,0,0,0
913,4.15041659977609,4.15041659977609,0.584236570914427,0.584236570914427,97.0249115894749,97.0249115894749,0,0,0
914,4.15038092732333,4.15038092732333,0.584231549454298,0.584231549454298,97.0216658446961,97.0216658446961,0,0,0
915,4.15034525517766,4.15034525517766,0.584226528037395,0.584226528037395,97.0184201278142,97.0184201278142,0,0,0
916,4.15030958333907,4.15030958333907,0.58422150666372,0.58422150666372,97.0151744388289,97.0151744388289,0,0,0
917,4.15027391180756,4.15027391180756,0.584216485333272,0.584216485333272,97.01192877774,97.01192877774,0,0,0
918,4.15023824058314,4.15023824058314,0.58421146404605,0.58421146404605,97.0086831445472,97.0086831445472,0,0,0
919,4.15020256966579,4.15020256966579,0.584206442802053,0.584206442802053,97.0054375392504,97.0054375392504,0,0,0
920,4.15016689905551,4.15016689905551,0.584201421601283,0.584201421601283,97.0021919618493,97.0021919618493,0,0,0
921,4.1501312287523,4.1501312287523,0.584196400443737,0.584196400443737,96.9989464123436,96.9989464123436,0,0,0
922,4.15009555875617,4.15009555875617,0.584191379329416,0.584191379329416,96.9957008907331,96.9957008907331,0,0,0
923,4.1500598890671,4.1500598890671,0.584186358258319,0.584186358258319,96.9924553970175,96.9924553970175,0,0,0
924,4.15002421968509,4.15002421968509,0.584181337230446,0.584181337230446,96.9892099311967,96.9892099311967,0,0,0
925,4.14998855061014,4.14998855061014,0.584176316245797,0.584176316245797,96.9859644932704,96.9859644932704,0,0,0
926,4.14995288184226,4.14995288184226,0.584171295304372,0.584171295304372,96.9827190832383,96.9827190832383,0,0,0
927,4.14991721338142,4.14991721338142,0.584166274406169,0.584166274406169,96.9794737011001,96.9794737011001,0,0,0
928,4.14988154522764,4.14988154522764,0.584161253551188,0.584161253551188,96.9762283468558,96.9762283468558,0,0,0
929,4.14984587738091,4.14984587738091,0.58415623273943,0.58415623273943,96.972983020505,96.972983020505,0,0,0
930,4.14981020984123,4.14981020984123,0.584151211970894,0.584151211970894,96.9697377220474,96.9697377220474,0,0,0
931,4.14977454260859,4.14977454260859,0.584146191245579,0.584146191245579,96.9664924514829,96.9664924514829,0,0,0
932,4.14973887568299,4.14973887568299,0.584141170563484,0.584141170563484,96.9632472088112,96.9632472088112,0,0,0
933,4.14970320906444,4.14970320906444,0.584136149924611,0.584136149924611,96.9600019940321,96.9600019940321,0,0,0
934,4.14966754275292,4.14966754275292,0.584131129328958,0.584131129328958,96.9567568071452,96.9567568071452,0,0,0
935,4.14963187674843,4.14963187674843,0.584126108776524,0.584126108776524,96.9535116481505,96.9535116481505,0,0,0
